[[0.010110 0.009850 0.009450 0.009280 0.010510 0.008930 0.008560 0.011270 0.009640 0.011120 0.010560 0.009430],[0.008820 0.010110 0.011570 0.010150 0.010760 0.010140 0.011510 0.009340 0.010460 0.011920 0.009250 0.009760],[0.011880 0.009070 0.009420 0.010780 0.010930 0.009600 0.010790 0.009910 0.011570 0.010170 0.011680 0.009080],[0.011450 0.009650 0.010070 0.008770 0.011880 0.009760 0.009980 0.011310 0.008600 0.009100 0.011900 0.008220],[0.010150 0.010750 0.010690 0.008910 0.008320 0.009270 0.010730 0.009770 0.011350 0.009670 0.009860 0.008810],[0.008560 0.008030 0.009810 0.008960 0.008920 0.010200 0.008650 0.011120 0.010330 0.010580 0.008950 0.008210],[0.010080 0.011120 0.009290 0.009190 0.009260 0.010700 0.008680 0.008260 0.009650 0.008900 0.011550 0.008350],[0.011710 0.010530 0.010980 0.010020 0.008400 0.010680 0.009660 0.010950 0.011320 0.010830 0.008440 0.010980]]
[[0.011890 0.009780 0.009790 0.008080 0.010120 0.011760 0.010040 0.008100 0.009740 0.011730 0.011980 0.009670],[0.008080 0.008090 0.011280 0.011190 0.011530 0.010780 0.008610 0.009150 0.009180 0.011050 0.008900 0.010820],[0.011080 0.008930 0.011370 0.010560 0.008040 0.008530 0.008120 0.008700 0.011300 0.009400 0.010670 0.010250],[0.008940 0.011870 0.010300 0.010550 0.009490 0.008720 0.011630 0.008940 0.009430 0.009130 0.009170 0.009540],[0.011210 0.011170 0.010500 0.010420 0.008400 0.008840 0.011520 0.008120 0.008580 0.009850 0.011650 0.010690],[0.010660 0.010270 0.010390 0.010460 0.011120 0.010160 0.009000 0.009560 0.008010 0.008230 0.010810 0.009320],[0.009070 0.011840 0.011970 0.008820 0.008840 0.008270 0.011980 0.011450 0.009210 0.009480 0.011960 0.008900],[0.008160 0.008500 0.009970 0.009460 0.011210 0.011520 0.009270 0.011950 0.010260 0.011840 0.008930 0.008230]]
[[0.008460 0.009780 0.008570 0.011550 0.011700 0.008760 0.008780 0.009790 0.009350 0.011490 0.010850 0.008790],[0.008930 0.010600 0.009450 0.008730 0.011180 0.009760 0.009880 0.010950 0.010390 0.009290 0.011540 0.010050],[0.010400 0.008640 0.009160 0.008630 0.009040 0.011620 0.009540 0.009610 0.009510 0.010630 0.011340 0.011400],[0.011470 0.008020 0.009540 0.008960 0.008340 0.010660 0.008250 0.009900 0.011480 0.011840 0.011440 0.008760],[0.011900 0.008660 0.011270 0.008550 0.008120 0.009070 0.011610 0.008700 0.010710 0.008530 0.010340 0.008610],[0.008320 0.010640 0.010150 0.009810 0.009630 0.011670 0.009380 0.009900 0.009950 0.011190 0.010550 0.011440],[0.009150 0.009000 0.010260 0.010880 0.009360 0.010310 0.011930 0.010590 0.011280 0.011490 0.009250 0.011310],[0.009530 0.008330 0.009700 0.011840 0.009830 0.011130 0.009980 0.009410 0.008570 0.008560 0.008810 0.011680]]
[[0.009270 0.008500 0.008870 0.009480 0.008860 0.010070 0.009400 0.009500 0.008030 0.010760 0.009100 0.008040],[0.010600 0.010990 0.009050 0.008880 0.010340 0.008140 0.011080 0.010470 0.009900 0.010190 0.009470 0.009530],[0.010570 0.009020 0.011360 0.010170 0.009340 0.011640 0.011690 0.009700 0.010030 0.009370 0.010130 0.010190],[0.009050 0.011100 0.011780 0.011010 0.010350 0.008820 0.011130 0.011340 0.010330 0.009450 0.009030 0.009900],[0.011230 0.009180 0.010140 0.010890 0.011660 0.008400 0.010680 0.011480 0.008850 0.011390 0.011910 0.011660],[0.009340 0.008780 0.009110 0.009950 0.010630 0.011110 0.011610 0.009690 0.010520 0.011330 0.011530 0.011470],[0.010610 0.008700 0.008820 0.008370 0.010810 0.011910 0.010230 0.011550 0.009240 0.009750 0.009930 0.011060],[0.008350 0.011320 0.009220 0.010980 0.009740 0.008060 0.011140 0.008270 0.010390 0.011520 0.011480 0.010150]]
[[0.010910 0.011210 0.009870 0.011290 0.008360 0.010440 0.010620 0.010000 0.008430 0.008530 0.008760 0.008310],[0.009430 0.011210 0.011150 0.011390 0.008770 0.009650 0.008090 0.011080 0.008650 0.009950 0.009120 0.008980],[0.011430 0.009480 0.010730 0.008020 0.009460 0.010000 0.009350 0.011650 0.011820 0.011760 0.011610 0.011920],[0.008800 0.010740 0.011120 0.009360 0.008560 0.011060 0.011690 0.010020 0.010710 0.010810 0.010400 0.010550],[0.011350 0.009290 0.008360 0.008680 0.008340 0.009900 0.010530 0.010040 0.009220 0.010720 0.010450 0.008540],[0.010600 0.008990 0.009410 0.011420 0.011470 0.011510 0.009640 0.010100 0.009210 0.009160 0.011250 0.011920],[0.008880 0.011690 0.008440 0.009930 0.010270 0.008800 0.010720 0.009830 0.011620 0.009720 0.008640 0.011240],[0.010340 0.011420 0.009710 0.010360 0.011560 0.011480 0.008230 0.009110 0.009030 0.011900 0.010460 0.010060]]
[[0.009060 0.009790 0.010910 0.010030 0.010070 0.009250 0.009330 0.011690 0.008370 0.010410 0.008000 0.010120],[0.010890 0.009880 0.010980 0.009620 0.009370 0.008600 0.008910 0.011740 0.008700 0.009380 0.011050 0.009730],[0.011980 0.008080 0.008090 0.010610 0.011060 0.008740 0.011410 0.011770 0.008950 0.010590 0.008480 0.009500],[0.010970 0.009190 0.011820 0.010280 0.011160 0.011870 0.009460 0.010310 0.010450 0.009400 0.010150 0.009970],[0.009500 0.008220 0.011320 0.008780 0.008580 0.009260 0.011090 0.011610 0.009200 0.009460 0.008200 0.011570],[0.010150 0.008180 0.011340 0.008420 0.008580 0.010510 0.009540 0.011920 0.010660 0.009800 0.009310 0.008960],[0.010490 0.009320 0.010040 0.011820 0.009960 0.009310 0.011370 0.010530 0.010050 0.011490 0.008120 0.010600],[0.010290 0.011190 0.010460 0.011060 0.011000 0.009200 0.008840 0.008110 0.010870 0.009470 0.009400 0.011460]]
[[0.010570 0.010770 0.011420 0.010350 0.010990 0.010490 0.008510 0.008600 0.008750 0.008650 0.009100 0.009600],[0.009560 0.010210 0.009850 0.010590 0.010150 0.009960 0.009680 0.011060 0.009230 0.009920 0.009940 0.010760],[0.010330 0.009490 0.008430 0.010020 0.008920 0.010520 0.008900 0.008000 0.010610 0.009230 0.009550 0.011470],[0.008940 0.009340 0.008240 0.009690 0.009420 0.008360 0.008100 0.008240 0.008520 0.011300 0.008980 0.009040],[0.010100 0.011790 0.008520 0.009660 0.011960 0.010800 0.010420 0.009020 0.009250 0.009160 0.011500 0.008690],[0.011130 0.011860 0.009280 0.008750 0.009560 0.008370 0.009500 0.011560 0.008610 0.011010 0.011470 0.008360],[0.009130 0.011590 0.010650 0.009930 0.009220 0.010430 0.008240 0.008420 0.011290 0.009760 0.011260 0.011480],[0.008140 0.009830 0.008920 0.011790 0.010940 0.011640 0.008720 0.009120 0.011450 0.008640 0.010080 0.008060]]
[[0.009370 0.011290 0.010970 0.008560 0.009240 0.010810 0.009280 0.008370 0.009620 0.010100 0.010470 0.010510],[0.009180 0.008050 0.011240 0.010890 0.008250 0.009310 0.010660 0.011280 0.010560 0.009630 0.010580 0.008630],[0.011700 0.009020 0.008860 0.009960 0.010950 0.010630 0.010970 0.011890 0.009150 0.009710 0.011770 0.010000],[0.009190 0.010670 0.008870 0.009090 0.009770 0.008270 0.011410 0.011430 0.009020 0.011250 0.009730 0.010230],[0.008640 0.008450 0.009600 0.009420 0.011160 0.011450 0.008680 0.008730 0.008990 0.009980 0.010840 0.011480],[0.009840 0.010220 0.011760 0.009840 0.009100 0.012000 0.011840 0.009070 0.009940 0.011160 0.009580 0.009520],[0.009580 0.011100 0.011440 0.011770 0.008530 0.009740 0.011560 0.011850 0.009230 0.009870 0.009070 0.011870],[0.008950 0.011150 0.008620 0.008910 0.009350 0.011850 0.011690 0.011560 0.011430 0.010450 0.008380 0.011140]]
[[0.010560 0.011120 0.009250 0.008560 0.008080 0.011440 0.010870 0.008290 0.010160 0.008240 0.010660 0.008230],[0.010570 0.011870 0.008730 0.008790 0.011930 0.008840 0.008220 0.010250 0.010130 0.011220 0.011910 0.009590],[0.008470 0.008580 0.010580 0.009740 0.010180 0.008960 0.008880 0.008620 0.008010 0.008680 0.008200 0.008890],[0.011360 0.009330 0.008320 0.011650 0.009770 0.009950 0.011300 0.011150 0.009170 0.008580 0.009350 0.009690],[0.011770 0.009290 0.008300 0.009800 0.011980 0.008780 0.008200 0.010840 0.011150 0.010730 0.008800 0.011140],[0.011660 0.010030 0.009430 0.010760 0.009020 0.010900 0.011000 0.008120 0.010630 0.009250 0.009640 0.009480],[0.011770 0.011100 0.009700 0.008470 0.009460 0.009480 0.009660 0.010830 0.008890 0.011760 0.008680 0.009370],[0.010920 0.011580 0.011260 0.008360 0.011340 0.009510 0.009750 0.010530 0.008580 0.008550 0.010340 0.009640]]
[[0.010330 0.008650 0.010100 0.009900 0.011880 0.010270 0.010660 0.011260 0.008660 0.011200 0.008330 0.009780],[0.011710 0.010760 0.010030 0.008140 0.008590 0.009410 0.010880 0.009440 0.010490 0.009980 0.010980 0.009450],[0.008100 0.008730 0.010970 0.008310 0.008750 0.010060 0.008030 0.009000 0.009760 0.009390 0.008050 0.011550],[0.008200 0.010060 0.011340 0.010140 0.010070 0.010400 0.011800 0.010280 0.011300 0.011280 0.010930 0.009140],[0.009250 0.008020 0.010520 0.008140 0.009370 0.008980 0.009390 0.009050 0.009600 0.008840 0.008120 0.010490],[0.011140 0.010690 0.011060 0.008170 0.010290 0.009230 0.009560 0.011990 0.011830 0.008920 0.011770 0.010860],[0.010740 0.009440 0.010830 0.010800 0.010750 0.008480 0.009000 0.008980 0.010420 0.010020 0.009350 0.009200],[0.009350 0.008200 0.008630 0.009740 0.009150 0.010910 0.010980 0.008710 0.009810 0.009230 0.008100 0.010130]]
[[0.008000 0.008900 0.009440 0.011750 0.010130 0.009800 0.008140 0.009810 0.010550 0.009710 0.010260 0.009790],[0.011690 0.010460 0.008960 0.010450 0.008730 0.010450 0.011260 0.009970 0.011340 0.009870 0.010970 0.009680],[0.009200 0.008630 0.011480 0.008240 0.009960 0.011080 0.011950 0.009470 0.008120 0.009750 0.008630 0.009020],[0.009580 0.010240 0.008800 0.010970 0.010480 0.009230 0.009080 0.011340 0.010890 0.011930 0.011690 0.011960],[0.009980 0.008960 0.010250 0.009440 0.011390 0.010870 0.010810 0.010710 0.009310 0.008340 0.011640 0.011970],[0.011930 0.008250 0.011550 0.008400 0.008970 0.009760 0.010210 0.011600 0.011780 0.010420 0.010200 0.009970],[0.008670 0.010620 0.008370 0.009140 0.008230 0.010220 0.010170 0.011530 0.009060 0.009860 0.010460 0.008230],[0.008670 0.010690 0.010670 0.010260 0.010140 0.008970 0.011630 0.008430 0.011150 0.011400 0.011930 0.008780]]
[[0.010040 0.011520 0.011350 0.008900 0.009460 0.009160 0.008920 0.010070 0.008360 0.009140 0.011370 0.010530],[0.010730 0.009300 0.009510 0.010830 0.010010 0.010050 0.010130 0.008560 0.009480 0.011450 0.009180 0.009380],[0.009520 0.010100 0.009720 0.011740 0.010210 0.009810 0.010290 0.008070 0.011900 0.010270 0.011390 0.011980],[0.010490 0.011880 0.009680 0.010150 0.009920 0.008670 0.011420 0.008460 0.008530 0.011750 0.010950 0.011140],[0.009970 0.011070 0.009640 0.010290 0.011230 0.009890 0.009140 0.008780 0.010390 0.011930 0.010350 0.009680],[0.010810 0.011360 0.011910 0.011380 0.008280 0.009860 0.011760 0.009500 0.009840 0.010630 0.009300 0.008690],[0.010850 0.009730 0.012000 0.009500 0.010880 0.010790 0.011860 0.009360 0.011220 0.011100 0.011510 0.010920],[0.010460 0.009380 0.009420 0.008760 0.008790 0.011260 0.008030 0.011630 0.009760 0.010600 0.010240 0.011400]]];

s = [[[100000.00 0.01 0.00 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.00 0.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 100000.00 0.01],[0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.01 0.00],[0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01],[0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.00 0.00 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 100000.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.00],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01],[0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 100000.00 0.00 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01],[0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00],[0.00 0.01 0.01 0.00 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.00 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.00],[0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01],[0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.00 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.00],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01],[0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01],[0.00 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01],[0.00 0.01 0.01 100000.00 0.00 0.01 0.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.00 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01],[0.01 0.00 0.01 0.00 0.01 0.01 0.01 0.01 0.00 0.01 100000.00 0.01],[0.01 0.01 0.00 0.01 0.00 0.01 0.01 0.00 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01],[0.00 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01],[0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.00 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.00 0.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.00 0.01 0.01],[0.01 0.01 0.01 0.00 0.00 0.01 0.01 0.01 100000.00 0.01 0.01 0.01],[0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01],[0.01 0.01 100000.00 0.01 0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.00 100000.00 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.00 0.01 100000.00 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.00 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01],[0.01 0.01 0.00 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01 100000.00]]
[[100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.01],[0.01 100000.00 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.00 0.01 0.01],[0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.00 0.01 0.01],[0.01 0.00 0.01 0.01 0.01 100000.00 0.00 0.01 0.01 0.01 0.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.00 0.01 0.01 100000.00 0.01 0.01 0.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 100000.00 0.01],[0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.01 0.01 0.00 0.01 100000.00]]];

R = [[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 0 1],[1 1 1 1 1 1 1 1],[1 1 1 0 0 0 1 1],[1 1 0 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 0 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 0 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 0 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 0],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1],[1 0 1 1 1 0 1 1],[1 1 1 1 0 1 1 1],[1 1 1 1 1 1 1 1],[0 1 1 1 1 1 1 0]];

S = [[[0 0 0 0 0 0 1 0 0 1 0 1],[0 0 0 0 0 0 0 0 0 1 0 1],[1 0 0 0 1 0 0 0 1 1 0 1],[0 0 0 0 1 0 0 0 0 1 0 0],[0 0 0 0 1 0 0 0 0 0 0 0],[0 0 0 0 0 0 1 0 1 1 0 0],[1 1 1 1 0 0 0 0 1 0 1 0],[0 0 0 0 1 0 0 0 0 0 0 0]]
[[0 0 1 0 0 0 1 0 0 0 0 0],[0 0 0 1 1 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 1 0 0],[0 0 0 1 0 0 0 1 1 1 0 1],[0 0 0 0 0 1 0 0 1 0 1 0],[0 1 0 0 0 0 0 1 0 0 1 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 0 0 1 0 0 0 0 0 0]]
[[1 1 0 0 0 0 0 1 1 0 1 0],[0 1 0 0 0 1 0 0 0 1 0 0],[0 0 1 1 1 0 0 0 0 0 0 1],[1 0 0 1 0 1 0 0 0 0 0 0],[0 0 1 0 1 0 0 0 0 1 0 1],[0 0 0 0 0 1 0 0 0 1 0 1],[1 0 0 0 1 1 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 0 0 0]]
[[0 0 0 0 0 0 0 0 0 0 1 0],[0 0 1 0 0 0 0 0 0 0 0 0],[1 0 1 0 0 1 0 1 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 0 0 0 0 0 0 0 0 0],[0 1 0 0 0 0 0 0 0 0 0 0]]
[[0 0 0 0 0 0 0 0 1 0 0 0],[0 0 0 0 0 0 1 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 1 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 1 1 0 0 0],[0 0 0 0 0 0 0 1 1 0 0 0],[0 0 0 0 0 0 0 0 0 0 1 1]]
[[0 0 0 0 0 0 0 0 0 1 1 0],[1 0 1 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 1 0 0 1],[0 1 0 0 0 0 0 1 0 0 1 0],[0 0 0 0 0 0 1 0 0 0 0 0],[1 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 0 1 0 0 0 0 1 0 0],[0 1 0 0 0 0 0 1 0 1 0 0]]
[[0 1 0 0 0 1 0 0 1 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 1],[1 0 0 1 0 1 0 0 0 1 0 1],[0 0 0 0 0 0 0 1 0 0 0 0],[0 0 0 0 1 0 0 1 0 1 0 0],[1 0 0 0 1 0 1 0 0 0 0 0],[1 0 0 0 0 0 1 0 1 0 0 0],[0 0 1 0 0 0 0 0 0 0 0 0]]
[[0 0 0 0 0 0 0 1 0 0 0 0],[0 0 1 0 0 0 1 0 0 0 0 1],[0 0 1 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 1 0 1 1],[0 0 0 0 0 1 0 0 0 1 0 0],[1 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 1 1 0 1 0 0 0 0],[0 0 0 1 0 1 0 0 0 1 0 0]]
[[0 0 0 0 0 0 0 0 0 0 1 0],[1 0 0 0 1 0 0 0 1 0 0 1],[0 0 0 0 1 0 1 1 0 0 1 0],[0 0 0 1 0 0 0 0 0 0 0 1],[1 0 0 0 0 1 0 0 1 0 0 0],[0 0 1 1 0 1 0 0 0 0 1 0],[0 0 0 0 0 1 1 0 0 0 0 1],[0 0 0 0 0 0 0 0 1 0 0 0]]
[[0 0 0 1 0 0 0 0 0 0 1 0],[0 0 1 0 1 0 1 0 0 0 0 0],[0 0 0 0 0 0 1 0 0 0 0 1],[0 0 0 1 0 0 0 0 0 0 1 0],[0 1 0 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 1 1 0 0 0 0 1],[0 0 0 0 0 0 1 0 0 0 0 0],[0 0 0 1 0 0 1 0 0 0 0 0]]
[[0 0 1 0 0 0 0 0 0 0 0 0],[0 0 0 0 0 0 1 0 0 0 0 0],[0 0 0 0 1 1 0 0 1 0 0 0],[1 1 0 0 1 0 0 1 0 0 0 1],[1 0 0 0 0 1 1 0 1 0 0 0],[1 0 0 0 0 0 0 0 0 0 1 0],[0 1 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0 0 0 0 0]]
[[1 0 0 1 1 0 0 0 0 1 0 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 0 0 1 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 1 1 0 0],[0 1 1 0 0 1 1 0 0 0 0 0],[0 0 1 0 0 1 0 0 1 1 0 0],[0 0 1 0 0 0 1 0 0 0 0 0],[0 0 0 0 0 1 1 1 0 0 0 0]]
[[0 0 0 0 1 0 1 0 0 0 1 0],[0 1 0 0 0 0 0 1 0 0 0 1],[0 0 0 0 0 1 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 1 0 0 0],[0 0 0 1 0 0 0 0 0 1 0 0],[0 0 0 0 1 1 1 0 0 0 0 1],[1 0 0 0 0 0 0 0 0 1 1 1],[0 0 0 0 0 1 0 0 0 1 0 1]]
[[0 0 0 0 1 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 0 0 0 0 1 0 0 1 0],[0 1 0 0 0 1 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 1 0 0],[0 0 0 0 1 0 0 0 0 0 0 1],[1 0 0 0 0 0 1 1 0 0 1 1]]
